num_pushers,language,language_type,iso2_code,year,quarter
154,Objective-C,programming,ET,2021,2
147,Kotlin,programming,ET,2021,2
143,Dart,programming,ET,2021,2
142,TypeScript,programming,ET,2021,2
127,Swift,programming,ET,2021,2
113,C#,programming,ET,2021,2
311128,JavaScript,programming,EU,2021,2
211920,Shell,programming,EU,2021,2
202861,Python,programming,EU,2021,2
117871,Java,programming,EU,2021,2
97130,Dockerfile,programming,EU,2021,2
85389,Makefile,programming,EU,2021,2
83272,TypeScript,programming,EU,2021,2
82433,C++,programming,EU,2021,2
77368,C,programming,EU,2021,2
72812,PHP,programming,EU,2021,2
61562,C#,programming,EU,2021,2
60816,Ruby,programming,EU,2021,2
46295,Batchfile,programming,EU,2021,2
34783,CMake,programming,EU,2021,2
27561,Objective-C,programming,EU,2021,2
25163,Go,programming,EU,2021,2
22909,Kotlin,programming,EU,2021,2
21033,PowerShell,programming,EU,2021,2
19727,Perl,programming,EU,2021,2
17003,R,programming,EU,2021,2
16321,Assembly,programming,EU,2021,2
15834,Swift,programming,EU,2021,2
14051,Lua,programming,EU,2021,2
13984,Hack,programming,EU,2021,2
13276,Vim Script,programming,EU,2021,2
11752,Rust,programming,EU,2021,2
11077,XSLT,programming,EU,2021,2
10087,Smarty,programming,EU,2021,2
9754,M4,programming,EU,2021,2
9398,HLSL,programming,EU,2021,2
9384,MATLAB,programming,EU,2021,2
9297,ShaderLab,programming,EU,2021,2
9296,GLSL,programming,EU,2021,2
7751,Dart,programming,EU,2021,2
7168,Groovy,programming,EU,2021,2
7128,Gherkin,programming,EU,2021,2
6724,Scala,programming,EU,2021,2
6708,HCL,programming,EU,2021,2
6440,Emacs Lisp,programming,EU,2021,2
5750,Awk,programming,EU,2021,2
5466,QMake,programming,EU,2021,2
5423,Starlark,programming,EU,2021,2
5208,Objective-C++,programming,EU,2021,2
5167,Yacc,programming,EU,2021,2
4960,PLpgSQL,programming,EU,2021,2
4216,TSQL,programming,EU,2021,2
4202,Lex,programming,EU,2021,2
3924,Fortran,programming,EU,2021,2
3890,Haskell,programming,EU,2021,2
3842,sed,programming,EU,2021,2
3816,Tcl,programming,EU,2021,2
3777,Nix,programming,EU,2021,2
3759,ASP.NET,programming,EU,2021,2
2976,Pascal,programming,EU,2021,2
2884,NSIS,programming,EU,2021,2
2852,Raku,programming,EU,2021,2
2836,Solidity,programming,EU,2021,2
2794,Cuda,programming,EU,2021,2
2635,Smalltalk,programming,EU,2021,2
2445,GDB,programming,EU,2021,2
2297,CoffeeScript,programming,EU,2021,2
2280,Scheme,programming,EU,2021,2
2220,NASL,programming,EU,2021,2
2135,Julia,programming,EU,2021,2
2059,Meson,programming,EU,2021,2
2014,Clojure,programming,EU,2021,2
1928,Elixir,programming,EU,2021,2
1911,Mathematica,programming,EU,2021,2
1904,PLSQL,programming,EU,2021,2
1814,FreeMarker,programming,EU,2021,2
1774,SWIG,programming,EU,2021,2
1739,Prolog,programming,EU,2021,2
1730,Mako,programming,EU,2021,2
1715,ANTLR,programming,EU,2021,2
1676,Common Lisp,programming,EU,2021,2
1638,GAP,programming,EU,2021,2
1609,Gnuplot,programming,EU,2021,2
1532,Inno Setup,programming,EU,2021,2
1506,QML,programming,EU,2021,2
1384,VHDL,programming,EU,2021,2
1273,Processing,programming,EU,2021,2
1224,Verilog,programming,EU,2021,2
1183,VBScript,programming,EU,2021,2
1175,Erlang,programming,EU,2021,2
1141,PureBasic,programming,EU,2021,2
1136,OCaml,programming,EU,2021,2
1091,D,programming,EU,2021,2
993,GDScript,programming,EU,2021,2
939,DIGITAL Command Language,programming,EU,2021,2
932,F#,programming,EU,2021,2
926,Visual Basic .NET,programming,EU,2021,2
902,Pawn,programming,EU,2021,2
861,OpenSCAD,programming,EU,2021,2
851,SmPL,programming,EU,2021,2
790,AutoHotkey,programming,EU,2021,2
719,Standard ML,programming,EU,2021,2
690,M,programming,EU,2021,2
677,XS,programming,EU,2021,2
657,Forth,programming,EU,2021,2
635,G-code,programming,EU,2021,2
603,AppleScript,programming,EU,2021,2
601,AMPL,programming,EU,2021,2
594,VBA,programming,EU,2021,2
576,SourcePawn,programming,EU,2021,2
540,Ada,programming,EU,2021,2
523,DTrace,programming,EU,2021,2
518,Jsonnet,programming,EU,2021,2
465,Scilab,programming,EU,2021,2
447,LLVM,programming,EU,2021,2
434,Puppet,programming,EU,2021,2
411,Xtend,programming,EU,2021,2
392,Elm,programming,EU,2021,2
392,UnrealScript,programming,EU,2021,2
366,POV-Ray SDL,programming,EU,2021,2
350,Rebol,programming,EU,2021,2
345,ActionScript,programming,EU,2021,2
316,RobotFramework,programming,EU,2021,2
314,OpenEdge ABL,programming,EU,2021,2
311,Thrift,programming,EU,2021,2
310,Coq,programming,EU,2021,2
299,Crystal,programming,EU,2021,2
295,Logos,programming,EU,2021,2
284,PureScript,programming,EU,2021,2
272,Haxe,programming,EU,2021,2
261,Jasmin,programming,EU,2021,2
240,Stata,programming,EU,2021,2
202,RPC,programming,EU,2021,2
183,Module Management System,programming,EU,2021,2
180,SystemVerilog,programming,EU,2021,2
171,SAS,programming,EU,2021,2
169,BitBake,programming,EU,2021,2
165,Nim,programming,EU,2021,2
163,Papyrus,programming,EU,2021,2
157,WebAssembly,programming,EU,2021,2
157,RenderScript,programming,EU,2021,2
155,SaltStack,programming,EU,2021,2
154,SuperCollider,programming,EU,2021,2
153,AGS Script,programming,EU,2021,2
150,Vala,programming,EU,2021,2
150,XQuery,programming,EU,2021,2
146,Reason,programming,EU,2021,2
145,ASL,programming,EU,2021,2
129,Limbo,programming,EU,2021,2
123,AIDL,programming,EU,2021,2
122,Isabelle,programming,EU,2021,2
120,Max,programming,EU,2021,2
119,Brainfuck,programming,EU,2021,2
118,SQLPL,programming,EU,2021,2
118,ABAP,programming,EU,2021,2
118,Sage,programming,EU,2021,2
116,BASIC,programming,EU,2021,2
115,Metal,programming,EU,2021,2
112,VCL,programming,EU,2021,2
112,Cap'n Proto,programming,EU,2021,2
112,NewLisp,programming,EU,2021,2
110,Ragel,programming,EU,2021,2
109,SQF,programming,EU,2021,2
107,Apex,programming,EU,2021,2
106,Qt Script,programming,EU,2021,2
105,Classic ASP,programming,EU,2021,2
101,CLIPS,programming,EU,2021,2
8244,HTML,markup,FI,2021,2
6535,CSS,markup,FI,2021,2
1759,SCSS,markup,FI,2021,2
741,Jupyter Notebook,markup,FI,2021,2
446,Roff,markup,FI,2021,2
375,Vue,markup,FI,2021,2
317,TeX,markup,FI,2021,2
283,Less,markup,FI,2021,2
189,EJS,markup,FI,2021,2
167,Jinja,markup,FI,2021,2
167,Pug,markup,FI,2021,2
126,Handlebars,markup,FI,2021,2
110,Mustache,markup,FI,2021,2
106,Svelte,markup,FI,2021,2
7470,JavaScript,programming,FI,2021,2
4973,Shell,programming,FI,2021,2
4871,Python,programming,FI,2021,2
2467,Dockerfile,programming,FI,2021,2
2049,Makefile,programming,FI,2021,2
2049,Java,programming,FI,2021,2
1974,TypeScript,programming,FI,2021,2
1809,C++,programming,FI,2021,2
1723,C,programming,FI,2021,2
1270,Ruby,programming,FI,2021,2
1248,C#,programming,FI,2021,2
1092,PHP,programming,FI,2021,2
979,Batchfile,programming,FI,2021,2
697,CMake,programming,FI,2021,2
598,Objective-C,programming,FI,2021,2
539,Go,programming,FI,2021,2
495,Perl,programming,FI,2021,2
445,Kotlin,programming,FI,2021,2
408,Assembly,programming,FI,2021,2
397,PowerShell,programming,FI,2021,2
392,Lua,programming,FI,2021,2
392,R,programming,FI,2021,2
347,Rust,programming,FI,2021,2
344,Vim Script,programming,FI,2021,2
302,HLSL,programming,FI,2021,2
288,ShaderLab,programming,FI,2021,2
285,M4,programming,FI,2021,2
274,Swift,programming,FI,2021,2
263,XSLT,programming,FI,2021,2
260,MATLAB,programming,FI,2021,2
250,GLSL,programming,FI,2021,2
211,Emacs Lisp,programming,FI,2021,2
201,QMake,programming,FI,2021,2
197,PLpgSQL,programming,FI,2021,2
176,Hack,programming,FI,2021,2
175,Scala,programming,FI,2021,2
170,Smarty,programming,FI,2021,2
164,Clojure,programming,FI,2021,2
158,RobotFramework,programming,FI,2021,2
157,HCL,programming,FI,2021,2
153,Objective-C++,programming,FI,2021,2
151,Gherkin,programming,FI,2021,2
149,Starlark,programming,FI,2021,2
145,Awk,programming,FI,2021,2
136,Yacc,programming,FI,2021,2
132,Dart,programming,FI,2021,2
121,Groovy,programming,FI,2021,2
113,sed,programming,FI,2021,2
109,Haskell,programming,FI,2021,2
109,Nix,programming,FI,2021,2
104,Raku,programming,FI,2021,2
59223,HTML,markup,FR,2021,2
48744,CSS,markup,FR,2021,2
17425,SCSS,markup,FR,2021,2
7284,Jupyter Notebook,markup,FR,2021,2
5126,Vue,markup,FR,2021,2
4854,Twig,markup,FR,2021,2
3108,TeX,markup,FR,2021,2
2487,Roff,markup,FR,2021,2
2301,Less,markup,FR,2021,2
1529,EJS,markup,FR,2021,2
1416,Blade,markup,FR,2021,2
1171,Handlebars,markup,FR,2021,2
1168,Jinja,markup,FR,2021,2
872,Mustache,markup,FR,2021,2
847,Sass,markup,FR,2021,2
841,Pug,markup,FR,2021,2
648,Rich Text Format,markup,FR,2021,2
484,Svelte,markup,FR,2021,2
392,Stylus,markup,FR,2021,2
298,PostScript,markup,FR,2021,2
218,Nunjucks,markup,FR,2021,2
207,Vim Snippet,markup,FR,2021,2
138,Haml,markup,FR,2021,2
122,Liquid,markup,FR,2021,2
53774,JavaScript,programming,FR,2021,2
35808,Shell,programming,FR,2021,2
31012,Python,programming,FR,2021,2
17911,PHP,programming,FR,2021,2
16465,Java,programming,FR,2021,2
15115,Makefile,programming,FR,2021,2
14850,Dockerfile,programming,FR,2021,2
13289,TypeScript,programming,FR,2021,2
12548,C,programming,FR,2021,2
11940,C++,programming,FR,2021,2
10012,Ruby,programming,FR,2021,2
6956,Batchfile,programming,FR,2021,2
6637,C#,programming,FR,2021,2
5100,CMake,programming,FR,2021,2
4307,Objective-C,programming,FR,2021,2
4215,Hack,programming,FR,2021,2
3601,Go,programming,FR,2021,2
3108,Kotlin,programming,FR,2021,2
3091,Perl,programming,FR,2021,2
2756,PowerShell,programming,FR,2021,2
2526,Swift,programming,FR,2021,2
2384,Assembly,programming,FR,2021,2
2376,R,programming,FR,2021,2
2212,Lua,programming,FR,2021,2
2075,Vim Script,programming,FR,2021,2
1917,Rust,programming,FR,2021,2
1863,Smarty,programming,FR,2021,2
1705,GLSL,programming,FR,2021,2
1703,XSLT,programming,FR,2021,2
1569,ShaderLab,programming,FR,2021,2
1546,HLSL,programming,FR,2021,2
1502,M4,programming,FR,2021,2
1312,Dart,programming,FR,2021,2
1238,Gherkin,programming,FR,2021,2
1208,MATLAB,programming,FR,2021,2
1104,Scala,programming,FR,2021,2
1060,Emacs Lisp,programming,FR,2021,2
1050,HCL,programming,FR,2021,2
1047,QMake,programming,FR,2021,2
1042,Groovy,programming,FR,2021,2
994,Starlark,programming,FR,2021,2
922,PLpgSQL,programming,FR,2021,2
880,Awk,programming,FR,2021,2
839,Objective-C++,programming,FR,2021,2
775,Yacc,programming,FR,2021,2
755,Fortran,programming,FR,2021,2
671,Lex,programming,FR,2021,2
670,OCaml,programming,FR,2021,2
649,Solidity,programming,FR,2021,2
616,Nix,programming,FR,2021,2
605,Tcl,programming,FR,2021,2
580,TSQL,programming,FR,2021,2
556,sed,programming,FR,2021,2
546,ASP.NET,programming,FR,2021,2
543,Cuda,programming,FR,2021,2
543,CoffeeScript,programming,FR,2021,2
533,NSIS,programming,FR,2021,2
514,Pascal,programming,FR,2021,2
504,Haskell,programming,FR,2021,2
499,Raku,programming,FR,2021,2
463,Smalltalk,programming,FR,2021,2
462,GDB,programming,FR,2021,2
448,NASL,programming,FR,2021,2
434,Julia,programming,FR,2021,2
432,Scheme,programming,FR,2021,2
429,PLSQL,programming,FR,2021,2
421,Mako,programming,FR,2021,2
412,Gnuplot,programming,FR,2021,2
390,Mathematica,programming,FR,2021,2
388,Inno Setup,programming,FR,2021,2
379,SWIG,programming,FR,2021,2
369,GAP,programming,FR,2021,2
360,Meson,programming,FR,2021,2
354,FreeMarker,programming,FR,2021,2
352,Common Lisp,programming,FR,2021,2
344,Standard ML,programming,FR,2021,2
326,ANTLR,programming,FR,2021,2
325,QML,programming,FR,2021,2
308,Elixir,programming,FR,2021,2
306,Prolog,programming,FR,2021,2
304,Clojure,programming,FR,2021,2
298,D,programming,FR,2021,2
287,VBScript,programming,FR,2021,2
280,GDScript,programming,FR,2021,2
264,VHDL,programming,FR,2021,2
264,Erlang,programming,FR,2021,2
244,Forth,programming,FR,2021,2
240,PureBasic,programming,FR,2021,2
233,Pawn,programming,FR,2021,2
229,DIGITAL Command Language,programming,FR,2021,2
223,M,programming,FR,2021,2
221,Processing,programming,FR,2021,2
213,Visual Basic .NET,programming,FR,2021,2
203,AppleScript,programming,FR,2021,2
195,Verilog,programming,FR,2021,2
190,OpenSCAD,programming,FR,2021,2
190,AMPL,programming,FR,2021,2
188,Coq,programming,FR,2021,2
186,SourcePawn,programming,FR,2021,2
185,SmPL,programming,FR,2021,2
181,F#,programming,FR,2021,2
175,Jsonnet,programming,FR,2021,2
173,Scilab,programming,FR,2021,2
167,Ada,programming,FR,2021,2
164,G-code,programming,FR,2021,2
163,Elm,programming,FR,2021,2
162,AutoHotkey,programming,FR,2021,2
162,XS,programming,FR,2021,2
157,VBA,programming,FR,2021,2
154,DTrace,programming,FR,2021,2
148,Puppet,programming,FR,2021,2
142,LLVM,programming,FR,2021,2
142,Rebol,programming,FR,2021,2
138,POV-Ray SDL,programming,FR,2021,2
131,Haxe,programming,FR,2021,2
124,ActionScript,programming,FR,2021,2
111,Thrift,programming,FR,2021,2
111,Crystal,programming,FR,2021,2
110,OpenEdge ABL,programming,FR,2021,2
106,UnrealScript,programming,FR,2021,2
104,Xtend,programming,FR,2021,2
102,Logos,programming,FR,2021,2
101,Stata,programming,FR,2021,2
66555,HTML,markup,GB,2021,2
49594,CSS,markup,GB,2021,2
18172,SCSS,markup,GB,2021,2
9714,Jupyter Notebook,markup,GB,2021,2
3624,TeX,markup,GB,2021,2
3304,Vue,markup,GB,2021,2
3046,Roff,markup,GB,2021,2
1981,Less,markup,GB,2021,2
1603,Handlebars,markup,GB,2021,2
1597,EJS,markup,GB,2021,2
1262,Blade,markup,GB,2021,2
1236,Jinja,markup,GB,2021,2
1229,Mustache,markup,GB,2021,2
1155,Nunjucks,markup,GB,2021,2
1024,Pug,markup,GB,2021,2
1015,Rich Text Format,markup,GB,2021,2
851,Sass,markup,GB,2021,2
607,Twig,markup,GB,2021,2
509,Svelte,markup,GB,2021,2
377,Stylus,markup,GB,2021,2
371,PostScript,markup,GB,2021,2
344,Vim Snippet,markup,GB,2021,2
285,Liquid,markup,GB,2021,2
265,Haml,markup,GB,2021,2
205,RAML,markup,GB,2021,2
133,Slim,markup,GB,2021,2
115,YASnippet,markup,GB,2021,2
58243,JavaScript,programming,GB,2021,2
41161,Shell,programming,GB,2021,2
40836,Python,programming,GB,2021,2
19268,Dockerfile,programming,GB,2021,2
15555,Makefile,programming,GB,2021,2
14942,Java,programming,GB,2021,2
14885,Ruby,programming,GB,2021,2
13533,TypeScript,programming,GB,2021,2
12779,C++,programming,GB,2021,2
12083,C,programming,GB,2021,2
11923,C#,programming,GB,2021,2
9094,PHP,programming,GB,2021,2
8588,Batchfile,programming,GB,2021,2
5434,CMake,programming,GB,2021,2
5389,Go,programming,GB,2021,2
5008,PowerShell,programming,GB,2021,2
4591,Objective-C,programming,GB,2021,2
4508,R,programming,GB,2021,2
3810,Perl,programming,GB,2021,2
3468,HCL,programming,GB,2021,2
2925,Assembly,programming,GB,2021,2
2916,Kotlin,programming,GB,2021,2
2785,Vim Script,programming,GB,2021,2
2657,Lua,programming,GB,2021,2
2548,Swift,programming,GB,2021,2
2541,Rust,programming,GB,2021,2
2520,Gherkin,programming,GB,2021,2
2055,MATLAB,programming,GB,2021,2
1981,Smarty,programming,GB,2021,2
1881,XSLT,programming,GB,2021,2
1778,Scala,programming,GB,2021,2
1775,M4,programming,GB,2021,2
1772,GLSL,programming,GB,2021,2
1686,HLSL,programming,GB,2021,2
1658,Hack,programming,GB,2021,2
1614,Groovy,programming,GB,2021,2
1587,ShaderLab,programming,GB,2021,2
1463,Emacs Lisp,programming,GB,2021,2
1212,Starlark,programming,GB,2021,2
1080,Awk,programming,GB,2021,2
1075,TSQL,programming,GB,2021,2
1063,ASP.NET,programming,GB,2021,2
1044,PLpgSQL,programming,GB,2021,2
1034,Fortran,programming,GB,2021,2
986,Objective-C++,programming,GB,2021,2
950,Dart,programming,GB,2021,2
923,Haskell,programming,GB,2021,2
892,Yacc,programming,GB,2021,2
874,Nix,programming,GB,2021,2
783,Tcl,programming,GB,2021,2
761,CoffeeScript,programming,GB,2021,2
742,Solidity,programming,GB,2021,2
722,sed,programming,GB,2021,2
720,Lex,programming,GB,2021,2
703,Raku,programming,GB,2021,2
681,QMake,programming,GB,2021,2
669,Pascal,programming,GB,2021,2
658,Smalltalk,programming,GB,2021,2
648,Clojure,programming,GB,2021,2
622,Cuda,programming,GB,2021,2
590,GDB,programming,GB,2021,2
568,NSIS,programming,GB,2021,2
556,Mathematica,programming,GB,2021,2
528,Mako,programming,GB,2021,2
527,Julia,programming,GB,2021,2
515,NASL,programming,GB,2021,2
503,Scheme,programming,GB,2021,2
489,Elixir,programming,GB,2021,2
486,PLSQL,programming,GB,2021,2
462,Common Lisp,programming,GB,2021,2
442,SWIG,programming,GB,2021,2
436,F#,programming,GB,2021,2
433,VBScript,programming,GB,2021,2
429,GAP,programming,GB,2021,2
392,Meson,programming,GB,2021,2
378,DIGITAL Command Language,programming,GB,2021,2
374,Prolog,programming,GB,2021,2
369,Inno Setup,programming,GB,2021,2
364,FreeMarker,programming,GB,2021,2
359,Visual Basic .NET,programming,GB,2021,2
356,OCaml,programming,GB,2021,2
350,Gnuplot,programming,GB,2021,2
348,ANTLR,programming,GB,2021,2
344,Pawn,programming,GB,2021,2
340,Verilog,programming,GB,2021,2
335,D,programming,GB,2021,2
334,Erlang,programming,GB,2021,2
323,AutoHotkey,programming,GB,2021,2
301,AppleScript,programming,GB,2021,2
294,M,programming,GB,2021,2
289,DTrace,programming,GB,2021,2
284,GDScript,programming,GB,2021,2
270,Cycript,programming,GB,2021,2
262,Standard ML,programming,GB,2021,2
259,SourcePawn,programming,GB,2021,2
256,Puppet,programming,GB,2021,2
252,Forth,programming,GB,2021,2
249,XS,programming,GB,2021,2
238,Processing,programming,GB,2021,2
236,VHDL,programming,GB,2021,2
235,Jsonnet,programming,GB,2021,2
232,SmPL,programming,GB,2021,2
222,OpenSCAD,programming,GB,2021,2
218,AMPL,programming,GB,2021,2
215,Elm,programming,GB,2021,2
206,QML,programming,GB,2021,2
205,LLVM,programming,GB,2021,2
201,Thrift,programming,GB,2021,2
195,VBA,programming,GB,2021,2
192,PureBasic,programming,GB,2021,2
186,Scilab,programming,GB,2021,2
182,G-code,programming,GB,2021,2
180,OpenEdge ABL,programming,GB,2021,2
180,Ada,programming,GB,2021,2
173,Open Policy Agent,programming,GB,2021,2
164,Stata,programming,GB,2021,2
159,ActionScript,programming,GB,2021,2
157,Logos,programming,GB,2021,2
156,SystemVerilog,programming,GB,2021,2
155,Nextflow,programming,GB,2021,2
154,POV-Ray SDL,programming,GB,2021,2
149,UnrealScript,programming,GB,2021,2
145,Apex,programming,GB,2021,2
135,SuperCollider,programming,GB,2021,2
132,Rebol,programming,GB,2021,2
132,Haxe,programming,GB,2021,2
130,Module Management System,programming,GB,2021,2
128,PureScript,programming,GB,2021,2
128,Metal,programming,GB,2021,2
128,Stan,programming,GB,2021,2
126,Coq,programming,GB,2021,2
126,Sage,programming,GB,2021,2
124,RenderScript,programming,GB,2021,2
119,SAS,programming,GB,2021,2
116,Nim,programming,GB,2021,2
113,DM,programming,GB,2021,2
113,WebAssembly,programming,GB,2021,2
113,Racket,programming,GB,2021,2
111,ASL,programming,GB,2021,2
110,Crystal,programming,GB,2021,2
110,COBOL,programming,GB,2021,2
107,RPC,programming,GB,2021,2
106,VCL,programming,GB,2021,2
104,Jasmin,programming,GB,2021,2
104,jq,programming,GB,2021,2
103,Classic ASP,programming,GB,2021,2
2171,HTML,markup,GE,2021,2
1716,CSS,markup,GE,2021,2
472,SCSS,markup,GE,2021,2
132,Blade,markup,GE,2021,2
114,Vue,markup,GE,2021,2
1690,JavaScript,programming,GE,2021,2
622,Shell,programming,GE,2021,2
550,Python,programming,GE,2021,2
375,TypeScript,programming,GE,2021,2
328,PHP,programming,GE,2021,2
273,Java,programming,GE,2021,2
268,C#,programming,GE,2021,2
263,Ruby,programming,GE,2021,2
177,Kotlin,programming,GE,2021,2
163,Dockerfile,programming,GE,2021,2
146,C++,programming,GE,2021,2
117,C,programming,GE,2021,2
108,Swift,programming,GE,2021,2
108,Makefile,programming,GE,2021,2
103,Objective-C,programming,GE,2021,2
2877,HTML,markup,GH,2021,2
2097,CSS,markup,GH,2021,2
523,SCSS,markup,GH,2021,2
239,Jupyter Notebook,markup,GH,2021,2
179,Vue,markup,GH,2021,2
150,Blade,markup,GH,2021,2
126,Less,markup,GH,2021,2
2209,JavaScript,programming,GH,2021,2
1102,Shell,programming,GH,2021,2
787,Python,programming,GH,2021,2
597,Ruby,programming,GH,2021,2
518,PHP,programming,GH,2021,2
422,Java,programming,GH,2021,2
327,TypeScript,programming,GH,2021,2
273,Objective-C,programming,GH,2021,2
261,Kotlin,programming,GH,2021,2
247,Swift,programming,GH,2021,2
234,Dart,programming,GH,2021,2
189,C++,programming,GH,2021,2
181,Dockerfile,programming,GH,2021,2
171,Hack,programming,GH,2021,2
137,C,programming,GH,2021,2
122,Makefile,programming,GH,2021,2
105,Batchfile,programming,GH,2021,2
4881,HTML,markup,GR,2021,2
3719,CSS,markup,GR,2021,2
1179,SCSS,markup,GR,2021,2
763,Jupyter Notebook,markup,GR,2021,2
274,TeX,markup,GR,2021,2
254,Vue,markup,GR,2021,2
209,Roff,markup,GR,2021,2
179,Less,markup,GR,2021,2
156,EJS,markup,GR,2021,2
116,Blade,markup,GR,2021,2
102,Handlebars,markup,GR,2021,2
4242,JavaScript,programming,GR,2021,2
3206,Python,programming,GR,2021,2
2638,Shell,programming,GR,2021,2
2053,Java,programming,GR,2021,2
1137,Makefile,programming,GR,2021,2
1133,Dockerfile,programming,GR,2021,2
1106,C++,programming,GR,2021,2
1106,C,programming,GR,2021,2
884,TypeScript,programming,GR,2021,2
876,PHP,programming,GR,2021,2
872,Ruby,programming,GR,2021,2
784,C#,programming,GR,2021,2
